Q at time 5.000000e-01 for Channel 
0.000000e+00	0.000000e+00	-0.000000e+00	1.42885836349527
5.000000e-01	0.000000e+00	-0.000000e+00	1.42885836349527
5.000000e-01	0.000000e+00	-0.000000e+00	1.40180936948498
1.000000e+00	0.000000e+00	-0.000000e+00	1.34771138146440
1.000000e+00	0.000000e+00	-0.000000e+00	1.30495473249801
1.500000e+00	0.000000e+00	-0.000000e+00	1.16534344654465
1.500000e+00	0.000000e+00	-0.000000e+00	1.16523923004139
2.000000e+00	0.000000e+00	-0.000000e+00	1.02541951108152
2.000000e+00	0.000000e+00	-0.000000e+00	0.86445838327538
2.500000e+00	0.000000e+00	-0.000000e+00	0.53330681867845
2.500000e+00	0.000000e+00	-0.000000e+00	0.51134622829976
3.000000e+00	0.000000e+00	-0.000000e+00	0.22411584446020
3.000000e+00	0.000000e+00	-0.000000e+00	0.11314001597109
3.500000e+00	0.000000e+00	-0.000000e+00	0.04786128910974
3.500000e+00	0.000000e+00	-0.000000e+00	0.02177035955382
4.000000e+00	0.000000e+00	-0.000000e+00	0.00867349180432
4.000000e+00	0.000000e+00	-0.000000e+00	0.00307655295847
4.500000e+00	0.000000e+00	-0.000000e+00	0.00117356290065
4.500000e+00	0.000000e+00	-0.000000e+00	0.00032526117144
5.000000e+00	0.000000e+00	-0.000000e+00	0.00011887457203
5.000000e+00	0.000000e+00	-0.000000e+00	0.00002318737079
5.500000e+00	0.000000e+00	-0.000000e+00	0.00000817517386
5.500000e+00	0.000000e+00	-0.000000e+00	0.00000099639147
6.000000e+00	0.000000e+00	-0.000000e+00	0.00000034175931
6.000000e+00	0.000000e+00	-0.000000e+00	0.00000002123710
6.500000e+00	0.000000e+00	-0.000000e+00	0.00000000764937
6.500000e+00	0.000000e+00	-0.000000e+00	0.00000000255215
7.000000e+00	0.000000e+00	-0.000000e+00	-0.00000000084114
7.000000e+00	0.000000e+00	-0.000000e+00	-0.00000000029649
7.500000e+00	0.000000e+00	-0.000000e+00	0.00000000010448
7.500000e+00	0.000000e+00	-0.000000e+00	0.00000000005295
8.000000e+00	0.000000e+00	-0.000000e+00	-0.00000000003912
8.000000e+00	0.000000e+00	-0.000000e+00	0.00000000002529
8.500000e+00	0.000000e+00	-0.000000e+00	-0.00000000002529
8.500000e+00	0.000000e+00	-0.000000e+00	0.00000000002529
9.000000e+00	0.000000e+00	-0.000000e+00	-0.00000000002529
9.000000e+00	0.000000e+00	-0.000000e+00	0.00000000002529
9.500000e+00	0.000000e+00	-0.000000e+00	-0.00000000002529
9.500000e+00	0.000000e+00	-0.000000e+00	0.00000000002529
1.000000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.000000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.050000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.050000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.100000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.100000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.150000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.150000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.200000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.200000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.250000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.250000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.300000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.300000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.350000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.350000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.400000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.400000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.450000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.450000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.500000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.500000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.550000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.550000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.600000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.600000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.650000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.650000e+01	0.000000e+00	-0.000000e+00	0.00000000002529
1.700000e+01	0.000000e+00	-0.000000e+00	-0.00000000002529
1.700000e+01	0.000000e+00	-0.000000e+00	0.00000000001214
1.750000e+01	0.000000e+00	-0.000000e+00	0.00000000000100
1.750000e+01	0.000000e+00	-0.000000e+00	0.00000000014795
1.800000e+01	0.000000e+00	-0.000000e+00	-0.00000000032975
1.800000e+01	0.000000e+00	-0.000000e+00	-0.00000000181264
1.850000e+01	0.000000e+00	-0.000000e+00	0.00000000449826
1.850000e+01	0.000000e+00	-0.000000e+00	0.00000001305482
1.900000e+01	0.000000e+00	-0.000000e+00	0.00000003647884
1.900000e+01	0.000000e+00	-0.000000e+00	0.00000063447344
1.950000e+01	0.000000e+00	-0.000000e+00	0.00000185388667
1.950000e+01	0.000000e+00	-0.000000e+00	0.00001459182004
2.000000e+01	0.000000e+00	-0.000000e+00	0.00004128710002
