Zeta at time 5.000000e-01 for Channel 
x		 y 		 -z 		 height 	 zeta
0.000000e+00	0.000000e+00	-0.000000e+00	2.290142e+00	2.29014245343081
5.000000e-01	0.000000e+00	-0.000000e+00	2.290142e+00	2.29014245343081
5.000000e-01	0.000000e+00	-0.000000e+00	2.286059e+00	2.28605923081375
1.000000e+00	0.000000e+00	-0.000000e+00	2.277893e+00	2.27789278557961
1.000000e+00	0.000000e+00	-0.000000e+00	2.266218e+00	2.26621815166993
1.500000e+00	0.000000e+00	-0.000000e+00	2.240333e+00	2.24033277233384
1.500000e+00	0.000000e+00	-0.000000e+00	2.240333e+00	2.24033277233384
2.000000e+00	0.000000e+00	-0.000000e+00	2.214447e+00	2.21444739299775
2.000000e+00	0.000000e+00	-0.000000e+00	2.182374e+00	2.18237385827802
2.500000e+00	0.000000e+00	-0.000000e+00	2.113826e+00	2.11382617876971
2.500000e+00	0.000000e+00	-0.000000e+00	2.110341e+00	2.11034051205201
3.000000e+00	0.000000e+00	-0.000000e+00	2.048764e+00	2.04876416597910
3.000000e+00	0.000000e+00	-0.000000e+00	2.025250e+00	2.02524976692510
3.500000e+00	0.000000e+00	-0.000000e+00	2.010702e+00	2.01070221896020
3.500000e+00	0.000000e+00	-0.000000e+00	2.004903e+00	2.00490288015417
4.000000e+00	0.000000e+00	-0.000000e+00	2.001954e+00	2.00195400980132
4.000000e+00	0.000000e+00	-0.000000e+00	2.000694e+00	2.00069429634292
4.500000e+00	0.000000e+00	-0.000000e+00	2.000265e+00	2.00026485290686
4.500000e+00	0.000000e+00	-0.000000e+00	2.000073e+00	2.00007342727273
5.000000e+00	0.000000e+00	-0.000000e+00	2.000027e+00	2.00002683510494
5.000000e+00	0.000000e+00	-0.000000e+00	2.000005e+00	2.00000523219703
5.500000e+00	0.000000e+00	-0.000000e+00	2.000002e+00	2.00000184584506
5.500000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000022750903
6.000000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000007782913
6.000000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000001342725
6.500000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	1.99999999255110
6.500000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000057047
7.000000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	1.99999999981581
7.000000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	1.99999999992736
7.500000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000002930
7.500000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000625
8.000000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	1.99999999999688
8.000000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
8.500000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
8.500000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
9.000000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
9.000000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
9.500000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
9.500000e+00	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.000000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.000000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.050000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.050000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.100000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.100000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.150000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.150000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.200000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.200000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.250000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.250000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.300000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.300000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.350000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.350000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.400000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.400000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.450000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.450000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.500000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.500000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.550000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.550000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.600000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.600000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.650000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.650000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.700000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000000
1.700000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000000297
1.750000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	1.99999999999407
1.750000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	1.99999999997231
1.800000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000006874
1.800000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000041493
1.850000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	1.99999999897876
1.850000e+01	0.000000e+00	-0.000000e+00	2.000000e+00	2.00000000688069
