0.000000 0.000000
2.173151 0.023958
2.939879 0.052794
3.505997 0.084004
3.971438 0.116815
4.373958 0.150849
4.732547 0.185879
5.058314 0.221749
5.358404 0.258347
5.637725 0.295587
5.899816 0.333401
6.147327 0.371735
6.382301 0.410542
6.606350 0.449784
6.820774 0.489427
7.026639 0.529444
7.224828 0.569807
7.416086 0.610495
7.601048 0.651489
7.780258 0.692769
7.954186 0.734320
8.123245 0.776126
8.287796 0.818175
8.448159 0.860454
8.604619 0.902951
8.757430 0.945655
8.906819 0.988558
9.052994 1.031650
9.196140 1.074922
9.336428 1.118366
9.474011 1.161975
9.609031 1.205742
9.741618 1.249660
9.871891 1.293723
9.999960 1.337925
10.125928 1.382260
10.249888 1.426724
10.371929 1.471310
10.492132 1.516014
10.610573 1.560833
10.727323 1.605760
10.842449 1.650792
10.956014 1.695926
11.068075 1.741157
11.178689 1.786481
11.287907 1.831896
11.395778 1.877397
11.502349 1.922982
11.607662 1.968647
11.711760 2.014389
11.814682 2.060207
11.916465 2.106095
12.017144 2.152053
12.116752 2.198078
12.215323 2.244167
12.312885 2.290317
12.409469 2.336526
12.505102 2.382793
12.599811 2.429115
12.693620 2.475489
12.786554 2.521914
12.878636 2.568388
12.969888 2.614909
13.060331 2.661475
13.149987 2.708084
13.238873 2.754735
13.327010 2.801425
13.414416 2.848154
13.501106 2.894919
13.587100 2.941719
13.672411 2.988553
13.757057 3.035419
13.841051 3.082315
13.924408 3.129241
14.007143 3.176195
14.089268 3.223175
14.170796 3.270180
14.251741 3.317209
14.332114 3.364262
14.411926 3.411336
14.491189 3.458430
14.569915 3.505544
14.648113 3.552676
14.725794 3.599825
14.802968 3.646990
14.879644 3.694171
14.955832 3.741365
15.031541 3.788573
15.106780 3.835793
15.181557 3.883024
15.255880 3.930266
15.329759 3.977517
15.403199 4.024777
15.476210 4.072044
15.548798 4.119319
15.620970 4.166600
15.692735 4.213886
15.764097 4.261176
15.835065 4.308471
15.905645 4.355768
15.975842 4.403068
16.045663 4.450370
16.115114 4.497672
16.184201 4.544975
16.252929 4.592278
16.321304 4.639579
16.389331 4.686879
16.457016 4.734177
16.524364 4.781471
16.591380 4.828763
16.658068 4.876050
16.724434 4.923333
16.790481 4.970610
16.856216 5.017882
16.921641 5.065148
16.986762 5.112406
17.051583 5.159658
17.116107 5.206901
17.180340 5.254137
17.244284 5.301363
17.307944 5.348581
17.371324 5.395788
17.434428 5.442986
17.497258 5.490173
17.559819 5.537349
17.622114 5.584513
17.684146 5.631665
17.745920 5.678805
17.807437 5.725933
17.868702 5.773047
17.929718 5.820148
17.990487 5.867235
18.051013 5.914307
18.111298 5.961365
18.171346 6.008408
18.231160 6.055436
18.290741 6.102448
18.350094 6.149444
18.409220 6.196423
18.468123 6.243386
18.526805 6.290332
18.585268 6.337260
18.643515 6.384171
18.701548 6.431064
18.759371 6.477939
18.816984 6.524795
18.874391 6.571633
18.931594 6.618451
18.988595 6.665250
19.045396 6.712029
19.102000 6.758789
19.158408 6.805528
19.214623 6.852247
19.270647 6.898945
19.326481 6.945622
19.382128 6.992278
19.437590 7.038913
19.492869 7.085526
19.547965 7.132117
19.602883 7.178687
19.657622 7.225234
19.712186 7.271758
19.766575 7.318260
19.820792 7.364739
19.874838 7.411194
19.928715 7.457627
19.982425 7.504036
20.035968 7.550421
20.089348 7.596782
20.142565 7.643119
20.195621 7.689432
20.248517 7.735721
20.301256 7.781985
20.353838 7.828224
20.406265 7.874438
20.458538 7.920627
20.510659 7.966791
20.562630 8.012929
20.614451 8.059042
20.666124 8.105129
20.717651 8.151191
20.769032 8.197226
20.820269 8.243235
20.871363 8.289217
20.922316 8.335174
20.973129 8.381103
21.023802 8.427006
21.074338 8.472883
21.124737 8.518732
21.175001 8.564554
21.225131 8.610349
21.275127 8.656116
21.324992 8.701856
21.374725 8.747569
21.424329 8.793254
21.473805 8.838911
21.523152 8.884540
21.572374 8.930141
21.621469 8.975714
21.670441 9.021259
21.719288 9.066776
21.768014 9.112264
21.816618 9.157724
21.865101 9.203155
21.913466 9.248557
21.961711 9.293931
22.009839 9.339276
22.057850 9.384592
22.105746 9.429879
22.153527 9.475137
22.201193 9.520365
22.248747 9.565565
22.296189 9.610735
22.343519 9.655875
22.390739 9.700987
22.437849 9.746068
22.484850 9.791120
22.531743 9.836143
22.578530 9.881135
22.625209 9.926098
22.671784 9.971031
22.718253 10.015934
22.764619 10.060807
22.810881 10.105650
22.857041 10.150463
22.903099 10.195245
22.949055 10.239998
22.994912 10.284720
23.040669 10.329412
23.086328 10.374073
23.131888 10.418704
23.177350 10.463305
23.222716 10.507875
23.267986 10.552414
23.313160 10.596923
23.358240 10.641401
23.403226 10.685849
23.448118 10.730266
23.492917 10.774652
23.537625 10.819007
23.582240 10.863332
23.626765 10.907625
23.671200 10.951888
23.715545 10.996120
23.759800 11.040320
23.803968 11.084490
23.848047 11.128629
23.892039 11.172737
23.935945 11.216813
23.979764 11.260859
24.023498 11.304873
24.067147 11.348856
24.110711 11.392808
24.154191 11.436729
24.197588 11.480619
24.240902 11.524477
24.284134 11.568304
24.327284 11.612099
24.370352 11.655862
24.413340 11.699593
24.456248 11.743291
24.499076 11.786956
24.541825 11.830588
24.584495 11.874187
24.627087 11.917753
24.669601 11.961284
24.712038 12.004782
24.754398 12.048245
24.796681 12.091674
24.838889 12.135069
24.881022 12.178428
24.923079 12.221753
24.965063 12.265042
25.006972 12.308296
25.048807 12.351514
25.090570 12.394697
25.132260 12.437844
25.173877 12.480955
25.215423 12.524030
25.256898 12.567068
25.298301 12.610070
25.339634 12.653036
25.380897 12.695965
25.422091 12.738857
25.463215 12.781712
25.504270 12.824530
25.545257 12.867311
25.586175 12.910055
25.627026 12.952762
25.667810 12.995431
25.708527 13.038063
25.749177 13.080657
25.789762 13.123213
25.830280 13.165732
25.870734 13.208213
25.911122 13.250656
25.951445 13.293061
25.991705 13.335429
26.031900 13.377758
26.072033 13.420049
26.112101 13.462302
26.152107 13.504517
26.192051 13.546693
26.231933 13.588832
26.271752 13.630932
26.311511 13.672993
26.351208 13.715016
26.390845 13.757001
26.430421 13.798948
26.469937 13.840856
26.509393 13.882725
26.548790 13.924556
26.588128 13.966349
26.627407 14.008103
26.666627 14.049818
26.705789 14.091495
26.744894 14.133134
26.783941 14.174734
26.822931 14.216295
26.861864 14.257818
26.900740 14.299302
26.939560 14.340748
26.978323 14.382155
27.017032 14.423524
27.055684 14.464854
27.094282 14.506145
27.132824 14.547398
27.171312 14.588613
27.209746 14.629789
27.248126 14.670927
27.286452 14.712027
27.324724 14.753088
27.362944 14.794110
27.401110 14.835095
27.439224 14.876041
27.477285 14.916948
27.515294 14.957818
27.553252 14.998649
27.591157 15.039442
27.629012 15.080197
27.666815 15.120914
27.704567 15.161593
27.742269 15.202234
27.779921 15.242836
27.817522 15.283401
27.855074 15.323928
27.892576 15.364417
27.930028 15.404868
27.967432 15.445281
28.004786 15.485657
28.042092 15.525995
28.079350 15.566295
28.116559 15.606557
28.153721 15.646783
28.190835 15.686970
28.227901 15.727120
28.264920 15.767233
28.301892 15.807308
28.338817 15.847346
28.375695 15.887347
28.412528 15.927311
28.449314 15.967237
28.486054 16.007127
28.522748 16.046979
28.559397 16.086795
28.596000 16.126573
28.632559 16.166315
28.669072 16.206020
28.705541 16.245688
28.741965 16.285320
28.778346 16.324915
28.814682 16.364473
28.850974 16.403995
28.887222 16.443481
28.923427 16.482930
28.959589 16.522343
28.995708 16.561720
29.031783 16.601060
29.067816 16.640365
29.103807 16.679633
29.139755 16.718866
29.175661 16.758062
29.211525 16.797223
29.247348 16.836348
29.283129 16.875437
29.318868 16.914491
29.354566 16.953509
29.390223 16.992492
29.425840 17.031439
29.461415 17.070351
29.496950 17.109228
29.532445 17.148069
29.567900 17.186876
29.603314 17.225647
29.638689 17.264383
29.674024 17.303084
29.709320 17.341751
29.744576 17.380383
29.779794 17.418980
29.814972 17.457542
29.850111 17.496070
29.885212 17.534563
29.920274 17.573022
29.955298 17.611446
29.990284 17.649836
30.025232 17.688162
30.060142 17.726344
30.095014 17.764377
30.129850 17.802262
30.164648 17.840000
30.199410 17.877592
30.234135 17.915038
30.268824 17.952338
30.303477 17.989494
