0.000000 	 0.000001 
2.169075 	 0.028693 
2.934840 	 0.047453 
3.500172 	 0.063622 
3.964916 	 0.078297 
4.366781 	 0.091951 
4.724736 	 0.104841 
5.049878 	 0.117128 
5.349343 	 0.128922 
5.628034 	 0.140300 
5.889487 	 0.151322 
6.136349 	 0.162033 
6.370659 	 0.172468 
6.594031 	 0.182658 
6.807763 	 0.192625 
7.012917 	 0.202390 
7.210379 	 0.211971 
7.400894 	 0.221382 
7.585093 	 0.230636 
7.763522 	 0.239744 
7.936652 	 0.248716 
8.104893 	 0.257561 
8.268609 	 0.266286 
8.428117 	 0.274898 
8.583704 	 0.283403 
8.735622 	 0.291808 
8.884101 	 0.300117 
9.029346 	 0.308335 
9.171545 	 0.316467 
9.310865 	 0.324516 
9.447463 	 0.332486 
9.581480 	 0.340380 
9.713045 	 0.348202 
9.842278 	 0.355955 
9.969289 	 0.363640 
10.094180 	 0.371261 
10.217046 	 0.378820 
10.337975 	 0.386319 
10.457047 	 0.393761 
10.574341 	 0.401146 
10.689926 	 0.408478 
10.803869 	 0.415758 
10.916233 	 0.422987 
11.027078 	 0.430166 
11.136457 	 0.437299 
11.244423 	 0.444385 
11.351026 	 0.451426 
11.456311 	 0.458423 
11.560322 	 0.465379 
11.663101 	 0.472292 
11.764688 	 0.479166 
11.865118 	 0.486000 
11.964429 	 0.492796 
12.062653 	 0.499555 
12.159823 	 0.506278 
12.255969 	 0.512965 
12.351120 	 0.519617 
12.445304 	 0.526236 
12.538548 	 0.532821 
12.630877 	 0.539374 
12.722316 	 0.545896 
12.812887 	 0.552386 
12.902612 	 0.558846 
12.991514 	 0.565276 
13.079613 	 0.571677 
13.166927 	 0.578050 
13.253477 	 0.584395 
13.339280 	 0.590712 
13.424354 	 0.597002 
13.508715 	 0.603266 
13.592381 	 0.609504 
13.675365 	 0.615717 
13.757684 	 0.621904 
13.839351 	 0.628068 
13.920381 	 0.634207 
14.000788 	 0.640322 
14.080583 	 0.646414 
14.159781 	 0.652483 
14.238392 	 0.658530 
14.316430 	 0.664555 
14.393904 	 0.670558 
14.470827 	 0.676539 
14.547209 	 0.682499 
14.623060 	 0.688439 
14.698390 	 0.694358 
14.773209 	 0.700257 
14.847526 	 0.706137 
14.921351 	 0.711997 
14.994692 	 0.717837 
15.067559 	 0.723659 
15.139958 	 0.729462 
15.211900 	 0.735246 
15.283390 	 0.741013 
15.354438 	 0.746761 
15.425050 	 0.752492 
15.495234 	 0.758206 
15.564997 	 0.763902 
15.634345 	 0.769582 
15.703286 	 0.775244 
15.771826 	 0.780890 
15.839972 	 0.786520 
15.907728 	 0.792134 
15.975103 	 0.797732 
16.042100 	 0.803315 
16.108727 	 0.808881 
16.174989 	 0.814433 
16.240890 	 0.819969 
16.306438 	 0.825491 
16.371635 	 0.830998 
16.436489 	 0.836490 
16.501004 	 0.841968 
16.565183 	 0.847432 
16.629034 	 0.852881 
16.692559 	 0.858317 
16.755763 	 0.863739 
16.818652 	 0.869148 
16.881228 	 0.874543 
16.943497 	 0.879924 
17.005462 	 0.885293 
17.067128 	 0.890649 
17.128498 	 0.895991 
17.189577 	 0.901321 
17.250368 	 0.906639 
17.310874 	 0.911944 
17.371100 	 0.917237 
17.431049 	 0.922517 
17.490724 	 0.927786 
17.550129 	 0.933042 
17.609268 	 0.938287 
17.668142 	 0.943520 
17.726757 	 0.948741 
17.785114 	 0.953951 
17.843217 	 0.959150 
17.901069 	 0.964337 
17.958673 	 0.969514 
18.016032 	 0.974679 
18.073148 	 0.979833 
18.130025 	 0.984977 
18.186665 	 0.990109 
18.243071 	 0.995232 
18.299245 	 1.000343 
18.355190 	 1.005444 
18.410909 	 1.010535 
18.466404 	 1.015616 
18.521678 	 1.020686 
18.576733 	 1.025747 
18.631571 	 1.030797 
18.686194 	 1.035838 
18.740606 	 1.040869 
18.794808 	 1.045890 
18.848803 	 1.050901 
18.902592 	 1.055903 
18.956177 	 1.060896 
19.009562 	 1.065879 
19.062748 	 1.070852 
19.115736 	 1.075817 
19.168530 	 1.080772 
19.221130 	 1.085719 
19.273539 	 1.090656 
19.325759 	 1.095585 
19.377791 	 1.100504 
19.429638 	 1.105415 
19.481302 	 1.110317 
19.532783 	 1.115210 
19.584084 	 1.120095 
19.635206 	 1.124972 
19.686152 	 1.129840 
19.736922 	 1.134699 
19.787519 	 1.139550 
19.837944 	 1.144393 
19.888199 	 1.149228 
19.938285 	 1.154055 
19.988204 	 1.158874 
20.037958 	 1.163684 
20.087547 	 1.168487 
20.136974 	 1.173282 
20.186239 	 1.178069 
20.235345 	 1.182848 
20.284292 	 1.187620 
20.333083 	 1.192383 
20.381718 	 1.197140 
20.430198 	 1.201888 
20.478526 	 1.206630 
20.526702 	 1.211363 
20.574728 	 1.216090 
20.622605 	 1.220809 
20.670335 	 1.225521 
20.717917 	 1.230225 
20.765355 	 1.234923 
20.812649 	 1.239613 
20.859800 	 1.244296 
20.906809 	 1.248972 
20.953677 	 1.253641 
21.000407 	 1.258303 
21.046998 	 1.262959 
21.093452 	 1.267607 
21.139770 	 1.272249 
21.185953 	 1.276884 
21.232003 	 1.281512 
21.277919 	 1.286133 
21.323704 	 1.290748 
21.369359 	 1.295356 
21.414883 	 1.299958 
21.460279 	 1.304553 
21.505548 	 1.309142 
21.550689 	 1.313724 
21.595705 	 1.318300 
21.640597 	 1.322869 
21.685364 	 1.327433 
21.730009 	 1.331990 
21.774532 	 1.336540 
21.818933 	 1.341085 
21.863215 	 1.345623 
21.907377 	 1.350156 
21.951421 	 1.354682 
21.995348 	 1.359202 
22.039157 	 1.363716 
22.082852 	 1.368225 
22.126431 	 1.372727 
22.169896 	 1.377223 
22.213247 	 1.381714 
22.256487 	 1.386199 
22.299614 	 1.390677 
22.342631 	 1.395151 
22.385537 	 1.399618 
22.428335 	 1.404080 
22.471023 	 1.408536 
22.513604 	 1.412986 
22.556078 	 1.417431 
22.598445 	 1.421870 
22.640707 	 1.426304 
22.682864 	 1.430732 
22.724916 	 1.435155 
22.766865 	 1.439572 
22.808712 	 1.443984 
22.850456 	 1.448391 
22.892099 	 1.452792 
22.933641 	 1.457187 
22.975083 	 1.461578 
23.016426 	 1.465963 
23.057670 	 1.470344 
23.098816 	 1.474719 
23.139864 	 1.479088 
23.180816 	 1.483452 
23.221671 	 1.487810 
23.262431 	 1.492162 
23.303095 	 1.496509 
23.343666 	 1.500850 
23.384142 	 1.505185 
23.424526 	 1.509513 
23.464816 	 1.513836 
23.505015 	 1.518151 
23.545123 	 1.522460 
23.585139 	 1.526760 
23.625065 	 1.531053 
23.664902 	 1.535336 
23.704649 	 1.539610 
23.744308 	 1.543873 
23.783878 	 1.548125 
