0.000000 	 0.000022 
0.166667 	 0.005658 
0.333333 	 0.015713 
0.500000 	 0.028688 
0.666667 	 0.044031 
0.833333 	 0.061421 
1.000000 	 0.080640 
1.166667 	 0.101527 
1.333333 	 0.123960 
1.500000 	 0.147837 
1.666667 	 0.173077 
1.833333 	 0.199609 
2.000000 	 0.227374 
2.166667 	 0.256271 
2.333333 	 0.277649 
2.500000 	 0.276873 
2.666667 	 0.276861 
2.833333 	 0.276861 
3.000000 	 0.276861 
3.166667 	 0.307120 
3.333333 	 0.337213 
3.500000 	 0.366969 
3.666667 	 0.396210 
3.833333 	 0.424725 
4.000000 	 0.452266 
4.166667 	 0.478515 
4.333333 	 0.503037 
4.500000 	 0.525163 
4.666667 	 0.543637 
4.833333 	 0.553817 
5.000000 	 0.553719 
5.166667 	 0.553712 
5.333333 	 0.553711 
5.500000 	 0.553711 
5.666667 	 0.553711 
5.833333 	 0.553711 
6.000000 	 0.553711 
6.106114 	 0.506542 
6.210722 	 0.462823 
6.314076 	 0.422323 
6.416335 	 0.384862 
6.517637 	 0.350272 
6.618098 	 0.318397 
6.717817 	 0.289092 
6.816882 	 0.262213 
6.915368 	 0.237620 
7.013342 	 0.215174 
7.110859 	 0.194739 
7.207972 	 0.176177 
7.304724 	 0.159355 
7.401154 	 0.144140 
7.497297 	 0.130406 
7.593183 	 0.118027 
7.688839 	 0.106885 
7.784288 	 0.096867 
7.879551 	 0.087867 
7.974647 	 0.079786 
8.069592 	 0.072532 
8.164401 	 0.066021 
8.259086 	 0.060176 
8.353660 	 0.054926 
8.448132 	 0.050207 
8.542511 	 0.045964 
8.636806 	 0.042144 
8.731024 	 0.038702 
8.825171 	 0.035596 
8.919254 	 0.032791 
9.013277 	 0.030254 
9.107245 	 0.027956 
9.201163 	 0.025872 
9.295034 	 0.023979 
9.388862 	 0.022258 
9.482650 	 0.020690 
9.576401 	 0.019259 
9.670117 	 0.017952 
9.763802 	 0.016756 
9.857456 	 0.015661 
9.951083 	 0.014655 
10.044683 	 0.013732 
10.138259 	 0.012881 
10.231813 	 0.012098 
10.325344 	 0.011376 
10.418856 	 0.010708 
10.512349 	 0.010090 
10.605823 	 0.009518 
10.699281 	 0.008988 
10.792723 	 0.008495 
10.886150 	 0.008038 
10.979563 	 0.007612 
11.072962 	 0.007214 
11.166349 	 0.006844 
11.259724 	 0.006498 
11.353087 	 0.006174 
11.446439 	 0.005872 
11.539781 	 0.005588 
11.633113 	 0.005322 
11.726436 	 0.005073 
11.819750 	 0.004838 
11.913055 	 0.004618 
12.006352 	 0.004410 
12.099642 	 0.004215 
12.192924 	 0.004031 
12.286199 	 0.003858 
12.379467 	 0.003694 
12.472729 	 0.003539 
12.565985 	 0.003393 
12.659234 	 0.003255 
12.752478 	 0.003124 
12.845717 	 0.003000 
12.938950 	 0.002882 
13.032178 	 0.002771 
13.125401 	 0.002665 
13.218620 	 0.002565 
13.311834 	 0.002469 
13.405044 	 0.002378 
13.498250 	 0.002292 
13.591451 	 0.002209 
13.684649 	 0.002131 
13.777843 	 0.002056 
13.871034 	 0.001985 
13.964221 	 0.001916 
14.057405 	 0.001851 
14.150585 	 0.001789 
14.243762 	 0.001730 
14.336937 	 0.001673 
14.430108 	 0.001619 
14.523277 	 0.001567 
14.616442 	 0.001517 
14.709606 	 0.001469 
14.802766 	 0.001423 
14.895924 	 0.001379 
14.989080 	 0.001337 
15.082233 	 0.001297 
15.175384 	 0.001258 
15.268533 	 0.001221 
15.361680 	 0.001185 
15.454825 	 0.001151 
15.547968 	 0.001118 
15.641108 	 0.001086 
15.734247 	 0.001055 
15.827384 	 0.001026 
15.920520 	 0.000997 
16.013653 	 0.000970 
16.106785 	 0.000943 
16.199915 	 0.000918 
16.293044 	 0.000893 
16.386171 	 0.000870 
16.479296 	 0.000847 
16.572420 	 0.000825 
16.665543 	 0.000804 
16.758664 	 0.000783 
16.851784 	 0.000763 
16.944902 	 0.000744 
17.038020 	 0.000725 
17.131135 	 0.000707 
17.224250 	 0.000690 
17.317364 	 0.000673 
17.410476 	 0.000657 
17.503587 	 0.000641 
17.596697 	 0.000626 
17.689806 	 0.000611 
17.782914 	 0.000597 
17.876021 	 0.000583 
17.969127 	 0.000570 
18.062232 	 0.000557 
18.155336 	 0.000544 
18.248439 	 0.000532 
18.341541 	 0.000520 
18.434642 	 0.000508 
18.527742 	 0.000497 
18.620841 	 0.000486 
18.713940 	 0.000476 
18.807038 	 0.000465 
18.900135 	 0.000455 
18.993231 	 0.000446 
19.086326 	 0.000436 
19.179421 	 0.000427 
19.272514 	 0.000418 
19.365608 	 0.000410 
19.458700 	 0.000401 
19.551792 	 0.000393 
19.644883 	 0.000385 
19.737973 	 0.000377 
19.831063 	 0.000370 
19.924152 	 0.000362 
