0.000000 0.000000
0.083333 0.000073
0.166667 0.000387
0.250000 0.001045
0.333333 0.002123
0.416667 0.003685
0.500000 0.005788
0.583333 0.008484
0.666667 0.011819
0.750000 0.015838
0.833333 0.020581
0.916667 0.026089
1.000000 0.032397
1.083333 0.039542
1.166667 0.047557
1.250000 0.056476
1.333333 0.066329
1.416667 0.077147
1.500000 0.088961
1.583333 0.101799
1.666667 0.115688
1.750000 0.130656
1.833333 0.146730
1.916667 0.163935
2.000000 0.182297
2.083333 0.201841
2.166667 0.222590
2.250000 0.244539
2.333333 0.267448
2.416667 0.290536
2.500000 0.313605
2.583333 0.336678
2.666667 0.359749
2.750000 0.382821
2.833333 0.405893
2.916667 0.428965
3.000000 0.452037
3.083333 0.475740
3.166667 0.500705
3.250000 0.526929
3.333333 0.554406
3.416667 0.583131
3.500000 0.613096
3.583333 0.644291
3.666667 0.676705
3.750000 0.710324
3.833333 0.745131
3.916667 0.781107
4.000000 0.818231
4.083333 0.856478
4.166667 0.895819
4.250000 0.936221
4.333333 0.977645
4.416667 1.020046
4.500000 1.063370
4.583333 1.107550
4.666667 1.152503
4.750000 1.198111
4.833333 1.244162
4.916667 1.290312
5.000000 1.336454
5.083333 1.382596
5.166667 1.428739
5.250000 1.474882
5.333333 1.521024
5.416667 1.567167
5.500000 1.613309
5.583333 1.659452
5.666667 1.705594
5.750000 1.751737
5.833333 1.797879
5.916667 1.844022
6.000000 1.890164
6.053281 1.919022
6.106114 1.946391
6.158586 1.972381
6.210722 1.997066
6.262545 2.020512
6.314076 2.042783
6.365333 2.063937
6.416335 2.084030
6.467098 2.103115
6.517637 2.121242
6.567966 2.138458
6.618098 2.154808
6.668044 2.170334
6.717817 2.185077
6.767426 2.199075
6.816882 2.212365
6.866193 2.224982
6.915368 2.236960
6.964415 2.248330
7.013342 2.259124
7.062154 2.269369
7.110859 2.279095
7.159463 2.288326
7.207972 2.297090
7.256390 2.305409
7.304724 2.313308
7.352977 2.320807
7.401154 2.327928
7.449260 2.334691
7.497297 2.341114
7.545270 2.347216
7.593183 2.353014
7.641038 2.358524
7.688839 2.363761
7.736588 2.368741
7.784288 2.373477
7.831941 2.377981
7.879551 2.382268
7.927119 2.386348
7.974647 2.390232
8.022137 2.393932
8.069592 2.397457
8.117013 2.400816
8.164401 2.404019
8.211758 2.407074
8.259086 2.409988
8.306387 2.412770
8.353660 2.415426
8.400908 2.417964
8.448132 2.420388
8.495333 2.422706
8.542511 2.424923
8.589669 2.427044
8.636806 2.429074
8.683924 2.431017
8.731024 2.432879
8.778106 2.434663
8.825171 2.436374
8.872220 2.438015
8.919254 2.439589
8.966272 2.441100
9.013277 2.442550
9.060267 2.443944
9.107245 2.445284
9.154210 2.446571
9.201163 2.447810
9.248104 2.449001
9.295034 2.450148
9.341953 2.451252
9.388862 2.452316
9.435761 2.453341
9.482650 2.454328
9.529530 2.455281
9.576401 2.456200
9.623263 2.457087
9.670117 2.457943
9.716963 2.458769
9.763802 2.459568
9.810633 2.460339
9.857456 2.461085
9.904273 2.461806
9.951083 2.462503
9.997886 2.463178
10.044683 2.463831
10.091474 2.464463
10.138259 2.465076
10.185039 2.465669
10.231813 2.466244
10.278581 2.466801
10.325344 2.467341
10.372103 2.467865
10.418856 2.468373
10.465605 2.468866
10.512349 2.469345
10.559088 2.469810
10.605823 2.470261
10.652554 2.470699
10.699281 2.471125
10.746004 2.471539
10.792723 2.471942
10.839439 2.472333
10.886150 2.472714
10.932858 2.473084
10.979563 2.473445
11.026264 2.473795
11.072962 2.474137
11.119657 2.474469
11.166349 2.474793
11.213038 2.475108
11.259724 2.475416
11.306407 2.475715
11.353087 2.476007
11.399764 2.476292
11.446439 2.476569
11.493111 2.476840
11.539781 2.477104
11.586448 2.477361
11.633113 2.477613
11.679776 2.477858
11.726436 2.478098
11.773094 2.478332
11.819750 2.478560
11.866404 2.478783
11.913055 2.479001
11.959705 2.479214
12.006352 2.479422
12.052998 2.479625
12.099642 2.479824
12.146284 2.480019
12.192924 2.480209
12.239562 2.480395
12.286199 2.480577
12.332834 2.480755
12.379467 2.480929
12.426099 2.481099
12.472729 2.481266
12.519358 2.481429
12.565985 2.481589
12.612610 2.481746
12.659234 2.481899
12.705857 2.482049
12.752478 2.482196
12.799098 2.482340
12.845717 2.482482
12.892334 2.482620
12.938950 2.482756
12.985565 2.482889
13.032178 2.483019
13.078790 2.483147
13.125401 2.483273
13.172011 2.483396
13.218620 2.483516
13.265228 2.483635
13.311834 2.483751
13.358440 2.483865
13.405044 2.483977
13.451647 2.484087
13.498250 2.484194
13.544851 2.484300
13.591451 2.484404
13.638051 2.484506
13.684649 2.484606
13.731247 2.484705
13.777843 2.484801
13.824439 2.484896
13.871034 2.484990
13.917628 2.485081
13.964221 2.485171
14.010813 2.485260
14.057405 2.485347
14.103995 2.485432
14.150585 2.485516
14.197174 2.485599
14.243762 2.485680
14.290350 2.485760
14.336937 2.485839
14.383523 2.485916
14.430108 2.485992
14.476693 2.486067
14.523277 2.486140
14.569860 2.486213
14.616442 2.486284
14.663024 2.486354
14.709606 2.486423
14.756186 2.486491
14.802766 2.486558
14.849345 2.486623
14.895924 2.486688
14.942502 2.486752
14.989080 2.486815
15.035657 2.486877
15.082233 2.486937
15.128809 2.486997
15.175384 2.487056
15.221959 2.487115
15.268533 2.487172
15.315107 2.487228
15.361680 2.487284
15.408253 2.487339
15.454825 2.487393
15.501397 2.487446
15.547968 2.487498
15.594538 2.487550
15.641108 2.487601
15.687678 2.487651
15.734247 2.487701
15.780816 2.487749
15.827384 2.487797
15.873952 2.487845
15.920520 2.487892
15.967087 2.487938
16.013653 2.487983
16.060219 2.488028
16.106785 2.488072
16.153350 2.488116
16.199915 2.488159
16.246480 2.488201
16.293044 2.488243
16.339607 2.488285
16.386171 2.488325
16.432734 2.488366
16.479296 2.488405
16.525858 2.488444
16.572420 2.488483
16.618982 2.488521
16.665543 2.488559
16.712104 2.488596
16.758664 2.488633
16.805224 2.488669
16.851784 2.488705
16.898343 2.488740
16.944902 2.488775
16.991461 2.488809
17.038020 2.488843
17.084578 2.488877
17.131135 2.488910
17.177693 2.488943
17.224250 2.488975
17.270807 2.489007
17.317364 2.489038
17.363920 2.489070
17.410476 2.489100
17.457032 2.489131
17.503587 2.489161
17.550142 2.489190
17.596697 2.489220
17.643252 2.489249
17.689806 2.489277
17.736360 2.489306
17.782914 2.489334
17.829468 2.489361
17.876021 2.489388
17.922574 2.489415
17.969127 2.489442
18.015680 2.489468
18.062232 2.489495
18.108784 2.489520
18.155336 2.489546
18.201887 2.489571
18.248439 2.489596
18.294990 2.489620
18.341541 2.489645
18.388091 2.489669
18.434642 2.489693
18.481192 2.489716
18.527742 2.489739
18.574292 2.489762
18.620841 2.489785
18.667391 2.489808
18.713940 2.489830
18.760489 2.489852
18.807038 2.489874
18.853586 2.489895
18.900135 2.489917
18.946683 2.489938
18.993231 2.489958
19.039778 2.489979
19.086326 2.490000
19.132873 2.490020
19.179421 2.490040
19.225968 2.490059
19.272514 2.490079
19.319061 2.490098
19.365608 2.490118
19.412154 2.490137
19.458700 2.490155
19.505246 2.490174
19.551792 2.490192
19.598337 2.490210
19.644883 2.490228
19.691428 2.490246
19.737973 2.490264
19.784518 2.490281
19.831063 2.490299
19.877607 2.490316
19.924152 2.490333
19.970696 2.490350
20.000000 2.490360
